Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,Alt name,http://purl.obolibrary.org/obo/IAO_0000119#formal_citation
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Protein_Metabolism,Protein Metabolism,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Proteinases,Proteinases,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Proteins,Proteins,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Proteomics,Proteomics,,The study of proteins including their function and structure.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Protestantism,Protestantism,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Protestants,Protestants,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Protozoa,Protozoa,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Pruritus,Pruritus,,Intense sensation of itchiness.,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Itching,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Pseudocyesis,Pseudocyesis,,"False pregnancy; symptoms of pregnancy are experienced
without being pregnant.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,False Pregnancy|Pregnancy (False)|Pseudopregnancy,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Pseudodementia,Pseudodementia,,"Dementia-like disorder in the absence of organic
brain disease.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psilocybin,Psilocybin,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychedelic_Experiences,Psychedelic Experiences,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Aides,Psychiatric Aides,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Clinics,Psychiatric Clinics,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Outpatient Psychiatric Clinics,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Evaluation,Psychiatric Evaluation,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Evaluation (Psychiatric),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Hospital_Admission,Psychiatric Hospital Admission,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Admission (Psychiatric Hospital),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Hospital_Discharge,Psychiatric Hospital Discharge,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Hospital_Programs,Psychiatric Hospital Programs,,"Organized plans for care or training in
psychiatric hospitals.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Hospital_Readmission,Psychiatric Hospital Readmission,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Readmission (Psychiatric Hospital),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Hospital_Staff,Psychiatric Hospital Staff,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Hospitalization,Psychiatric Hospitalization,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Hospitals,Psychiatric Hospitals,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Asylums|State Hospitals|Mental Hospitals,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Nurses,Psychiatric Nurses,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Patients,Psychiatric Patients,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Social_Workers,Psychiatric Social Workers,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Symptoms,Psychiatric Symptoms,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Psychotic Symptoms,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Training,Psychiatric Training,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Training (Psychiatric)|Psychiatric Residency,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatric_Units,Psychiatric Units,,"Units in a general hospital or inpatient care
facility specializing in psychiatric care of
acutely disturbed patients.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Hospital Psychiatric Units,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatrists,Psychiatrists,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Neuropsychiatrists,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychiatry,Psychiatry,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychoanalysis,Psychoanalysis,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Psychoanalytic Therapy,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychoanalysts,Psychoanalysts,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Analysts,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychoanalytic_Interpretation,Psychoanalytic Interpretation,,"Description or formulation of the meaning or
significance of any particular event, condition,
or process (e.g., patient's productions, art,
literature, or historical biographies) from a
psychoanalytic perspective.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychoanalytic_Personality_Factors,Psychoanalytic Personality Factors,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Personality Factors (Psychoanalytic),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychoanalytic_Theory,Psychoanalytic Theory,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychoanalytic_Training,Psychoanalytic Training,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Training (Psychoanalytic),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychobiology,Psychobiology,,"Scientific discipline emphasizing the holistic
functioning of the individual in the environment
in relation to normal or abnormal behavior.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychodiagnosis,Psychodiagnosis,,"Diagnosis of mental disorders through the use of
psychological methods or tests. Compare MEDICAL
DIAGNOSIS.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Clinical Judgment (Psychodiagnosis),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychodiagnostic_Interview,Psychodiagnostic Interview,,,FALSE,,,http://www.w3.org/2002/07/owl#Thing,,,"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Psychodiagnostic_Typologies,Psychodiagnostic Typologies,,"Systematic classification of mental, cognitive,
emotional, or behavioral disorders.",FALSE,,,http://www.w3.org/2002/07/owl#Thing,,Typologies (Psychodiagnostic)|Psychiatric Classifications (Taxonomies),"
						Thesaurus of Psychological Index Terms Edited by Ian
						Galloway Published by American Psychological Association 2014
					"
